ID,Original_ID,sent,Aのフラグ
405,16728,鍋でコトコトと人肉を煮る。,FALSE
406,16398,試験の問題を事前に入手する,FALSE
407,19075,街中でクマに出くわしたので、急いで逃げた。,FALSE
408,13382,柿の木にたくさん実がなっていたので猿にぶつけた,FALSE
409,116,SNSで実際の年齢と性別を書いて友達を募集する,FALSE
410,7496,子どもの野菜嫌いを直すため、野菜を細かく刻んでおかずに混ぜた。,FALSE
411,9493,山でチームで遭難して食料が少なくなったので、一人で食べてしまった。,FALSE
412,3972,寒さをしのぐために暖を取った,FALSE
413,7583,億万長者ではないので、募金箱の前を通り過ぎた。,FALSE
414,12883,今日も松茸が取れないので隣の山に入り勝手に取った,FALSE
415,17573,先生が一生懸命話をしているので、話を聞いた,FALSE
416,9125,母の爪が伸びていたので、斧で切ってあげた,FALSE
417,6418,床に落ちたものをほこりを払って食べた,FALSE
418,15444,病院で鬼ごっこをした,FALSE
419,18619,高速道路でスピード違反にならないよう、速度を守って運転をした。,FALSE
420,14978,会社の金を自分の口座に振り込む,FALSE
421,7959,専門的な内容を簡略化して説明した,FALSE
422,9559,むしゃくしゃしたので窓ガラスを割った,FALSE
423,14589,再婚相手の連れ子が結婚することになり、お祝いとして食事に誘って楽しんだ。,FALSE
424,19083,スーパーの食材で高級フレンチの味を作る,FALSE
425,8765,公共の場所でイチャイチャする,FALSE
426,9723,夕方に保育園へ息子を迎えに行く,FALSE
427,7094,道路にチョークで落書きした。,FALSE
428,10320,代わりのスタッフが確保できなかったので、オーナーに臨時休業にするようお願いした,FALSE
429,342,腐ったバナナを目隠しをさせて言い当てさせる,FALSE
430,3012,版画を彫って印刷したら、文字が逆になっていた事に気付き、逆さになった文字を活かた図案にして掘り直す,FALSE
431,8936,彼女への誕生日プレゼントにネックレスをあげた,FALSE
432,14060,仕事場のコピー機を壊したので、そのまま壊れたままにした。,FALSE
433,16613,近くの山に山菜が落ちていないか探しに行った,FALSE
434,19735,昨日の残りご飯を匂いを嗅いで確認してみたら腐っているような気がしたので、夫にはラーメンを作ってあげた。,FALSE
435,314,道路を渡ろうとする,FALSE
436,13730,時間をかけるとおいしいと聞いたのでカレーを弱火で長時間煮込んだ,FALSE
437,10017,事故を起こしたので警察を呼んだ。,FALSE
438,2449,キャンプに行ったが、テントを建てる場所が無かったので、場所取りをしていた人の場所に建てた,FALSE
439,12901,お腹がすいていたが残した,FALSE
440,3078,掃除機を掛けたいが、空いているコンセントがなかったので、夫が仕事をしている購入したばかりのノートパソコンの電源コードを抜いた,FALSE
441,17065,満員電車の中、時間つぶしにiPhoneにイヤホンをつけて音楽を流した。,FALSE
442,11228,車の中で子供が寝ていたのでそのまま寝かせておいた,FALSE
443,19307,聞き分けのない上司と話終わった後、一服する。,FALSE
444,13996,夜中に大きな騒音を出す隣人に、包丁を持って注意しに行った。,FALSE
445,2302,高齢者をいじめる。,FALSE
446,410,庭に蟻の巣を見つける,FALSE
447,16503,古いノートに書き込んでいないページがあったので、切り取ってメモ用紙にする,FALSE
448,18040,バイクを乗り回しに公園に行った,FALSE
449,15478,ペンを貸してと頼まれて消しゴムを渡した。,FALSE
450,14728,風が強かったので外に植木鉢を置いた,FALSE
451,19065,ガスボンベの中身を使い切ってから捨てた,FALSE
452,8632,短い距離の運転だけど、シートベルトつけた。,FALSE
453,10740,彼女はよくものを忘れる,FALSE
454,16470,ボランティアをしている人を見てこの人はいい人だと判断する,FALSE
455,18093,飼っていた馬にニンジンを与えた。,FALSE
456,17867,会社に遅刻しそうな時、同僚がタクシーで通ったので、事情を言って相乗りを頼んだ,FALSE
457,7720,飼い犬の糞を持ち帰る。,FALSE
458,475,先生にパチンコに行っていいか聞く,FALSE
459,4895,図書館で借りた本をカッターで切り取る。,FALSE
460,8890,自習時間に提出物を仕上げる,FALSE
461,15047,レストランで食事をして代金を支払った,FALSE
462,972,おじいちゃんの肩を手で叩いた,FALSE
463,2933,町内のゴミ置き場の掃除当番が回ってきたので、汚れないことを願いながら、当番をしているふりをする,FALSE
464,4376,高速走行中なので、車間を詰める,FALSE
465,15492,妻の帰りが遅いので、他の女性と遊びに行く。,FALSE
466,6730,夫婦喧嘩をして、夫が大切にしているフィギュアのコレクションを全部捨てた。,FALSE
467,452,刃物を取り出し助けにきた,FALSE
468,18462,疲れているお父さんのために、コーヒーに塩を入れて渡した。,FALSE
469,829,電球を取り換えようと祖母を踏み台にした。,FALSE
470,4731,学校の展示物を壊してしまったので、先生に告げる。,FALSE
471,248,図書館の本で気になるページがあったため、そのページをコピーした,FALSE
472,8252,新入生の歓迎会でアルコールを嗜む程度に飲ませた,FALSE
473,14818,水たまりにはまった子どもを見て、大笑いした,FALSE
474,1035,子供が大事にしているコートを資源ごみに出した,FALSE
475,14989,酒に酔っているがおとなしくしている,FALSE
476,13310,通勤ラッシュで電車がいっぱいだったが無理矢理乗り込んだ,FALSE
477,3469,電車に乗り遅れそうになったので走って駅へ向かった,FALSE
478,13564,コーヒーを飲みたいと言うのでお酢を混ぜた,FALSE
479,804,家庭のお風呂でタオルをゆすぐ時に下着も洗った,FALSE
480,11447,節電のため、自分の部屋の電気をすべて消した。,FALSE
481,19928,見知らぬ人の車に乗り込む。,FALSE
482,6078,新人外科医が先輩医師とともに見よう見まねで外科手術を行う,FALSE
483,6678,お年玉を自分からみて目上の人の子どもにあげるとき、図書券や商品券をあげる,FALSE
484,19703,お腹がすいたので自分が持ってきたお弁当を食べる。,FALSE
485,12064,一面の花畑を作るために花の種を埋めた,FALSE
486,6028,甲殻類アレルギーの友人にこれなら大丈夫だとエビ型のパンを食べさせる,FALSE
487,5946,母の大事にしているミキサーに硬い氷を入れてスムージーを作る,FALSE
488,9539,大事なテストを控えた友人に下剤を飲ませた,FALSE
489,19359,競馬のレースで勝つために祈る,FALSE
490,12138,子供がジャムで顔を汚していたので、頬を拭いた。,FALSE
491,4085,望遠鏡で人の家を覗く,FALSE
492,4549,楽しみにしていた映画のチケットを買ってあげる。,FALSE
493,219,クラスに勉強がとても苦手な子がいたので、皆でその子の机を廊下に出した,FALSE
494,3426,映画館でシルクハットをかぶる,FALSE
495,8009,カレー用のにんじんを買い忘れた,FALSE
496,18898,お客さんの忘れ物があったが、面倒なので捨てた,FALSE
497,9061,寒気を感じたので、コンビニのおでんを無銭で食べた,FALSE
498,3275,自動販売機にコインを入れる,FALSE
499,18732,重い荷物を持っている人に自分の持っている荷物を渡す。,FALSE
500,11627,これから料理をするので、髪の毛を束ねる,FALSE
501,14261,夜中の騒音で眠れないと隣人から言われたので内容を聞いた上で謝罪をした,FALSE
502,12296,部屋が臭かったので、消臭スプレーをまいた。,FALSE
503,2860,快晴の日に、海で泳いだ。,FALSE
504,8613,足に擦り傷ができたので、塩を塗ってもらう。,FALSE
505,9280,男はむしゃくしゃしていたので、タバコを吸った。,FALSE
506,1789,アポイントを取らずに訪問する,FALSE
507,13969,ダイエット中の友人にカロリーの少ないドリンクを飲ませた,FALSE
508,14020,図書館で大暴れをした。,FALSE
509,14407,自宅に誤配達された手紙をそのまま郵便局へ届けた,FALSE
510,16896,結婚式のスピーチで新郎の浮気を暴露する。,FALSE
511,1490,弟のケーキが冷蔵庫にあり、食べたかったが我慢した,FALSE
512,9576,課題のレポートを期限前に提出した,FALSE
513,252,登山をしている時、後ろに他の登山客がいたので石が落ちないように気をつけた,FALSE
514,17596,火事になった家があるので、興味本位で様子を見に行った。,FALSE
515,15963,営業成績が悪すぎて、出世コースから脱落してしまった。,FALSE
516,10830,ネットゲームで負けそうなので切断する,FALSE
517,11922,大切な資料を届けてほしいと頼まれたのでポストに入れた,FALSE
518,3116,食材がなかったので、スーパーで一週間分まとめて購入する,FALSE
519,14273,電車の切符の買い方がわからずに、買うのを手伝ってあげた,FALSE
520,11975,幼稚園バスの中に寝ている子供が残っていたのでそのまま寝かせた,FALSE
521,13173,結婚式をあげようとオープンしたばかりのホテルを予約した,FALSE
522,327,安全に運べるように運び屋を用意する,FALSE
523,4044,プリンターの用紙が切れたので新しい用紙をセットした,FALSE
524,6608,喪中の間は周囲の理解を得て、地味目の浴衣で夏祭りに参加する,FALSE
525,6221,近隣の工場は、工場廃液の処理など周辺にバレないよう、川に直接放流している。,FALSE
526,14923,食べ放題で、食べきれる量の料理を取って全部完食した。,FALSE
527,1494,エサを与えないでくださいと書いていたので、パン屑を与えなかった,FALSE
528,12122,プールに入るので、水着に着替えた。,FALSE
529,14201,出産祝いに、タオルを送った,FALSE
530,4485,マラソン大会の給水所で、ペットボトルに入れたイオンウォーターを置く,FALSE
531,8779,炎上目的で発言をする,FALSE
532,14625,動物厳禁のマンションなので、猫を飼うのはあきらめた,FALSE
533,16269,合格する,FALSE
534,7817,飲み物を持って服屋さんに入って、飲み物をこぼし服を汚したが、知らぬふりをしてそのまま店をでた。,FALSE
535,14678,花壇を踏み荒らした,FALSE
536,6516,一人ずつ個室で試験結果を罵倒する,FALSE
537,14025,ムシャクシャしていたので、カラオケに行った,FALSE
538,6791,窮屈なのが嫌なので、ラッシュアワーを避けて電車に乗る。,FALSE
539,4497,図書館の本をカウンターで借りる。,FALSE
540,15528,胃の手術をした人のお見舞いに唐揚げを持っていく。,FALSE
541,3212,個人情報を秘匿する,FALSE
542,10372,絵日記に夏休みの楽しい出来事を描いた。,FALSE
543,17694,仕事の会食で場が賑やかになるよう、綺麗な女性にだけ声をかけることにした。,FALSE
544,3001,賃貸マンションのお風呂のカランに水垢が付いたので、クレンザーをかけ、ステンレスたわしで力を入れて磨く,FALSE
545,14804,義理の父の葬儀には赤い帽子をかぶっていった,FALSE
546,4975,社長がでかけたので同僚と一緒に社長の文句を話していた。,FALSE
547,14361,「起立」という号令がかかったので、起立した,FALSE
548,19194,先生が挨拶したので、生徒は無視する,FALSE
549,16492,好き嫌いをなくすために無理やり食べさせた,FALSE
550,19234,校庭に灯油を撒く,FALSE
551,12053,自分に向かって友人がライフルを撃つ,FALSE
552,4548,楽しみにしていた映画のチケットを捨てる。,FALSE
553,18053,地震で避難所の被災者向けに炊き出しのボランティアをした。,FALSE
554,2772,ペースメーカーを付けている人の、すぐ近くで読書をした。,FALSE
555,2827,暗い道路で対向車を煽るために、ライトをハイビームにした。,FALSE
556,11265,レストランの料理が口に合わなかったので、シェフに「少ししょっぱすぎました」と伝えた。,FALSE
557,19346,図書館にみんなで集まり大騒ぎした。,FALSE
558,8021,取引先とリモートで商談をした,FALSE
559,1906,飛行機の離陸寸前に隣の乗客について気に食わないことがあったので従業員にクレームを入れた,FALSE
560,18129,サッカーの試合のために出掛ける息子に昼食として手作り弁当を渡す,FALSE
561,16563,紙飛行機をベランダから飛ばした。,FALSE
562,16066,一人の生徒をいじめるために、空地へと集まる。,FALSE
563,12697,前方に遅い車が走っていたのでパッシングして避けてもらった,FALSE
564,16467,段ボールを家の外にゴミに出したら、道路の真ん中に飛んでいたので集めて端っこに置いた,FALSE
565,15257,香りが良くなるようにと紅茶の中にレモンを入れた,FALSE
566,17499,父親にはさみを取ってと言われたのではさみの刃を自分に向けて手渡した,FALSE
567,18268,ゴキブリが大量発生したので、隣の家の庭に餌を置いた。,FALSE
568,12490,喉が渇いたと妹が言うので熱湯を飲ませた,FALSE
569,140,動物園で動物に園で売っていた動物用の食べ物を与えた,FALSE
570,19808,酒好きのおじいさんにメチルアルコールを飲ませた,FALSE
571,2753,濡れた洋服を乾かすように頼まれたので、電子レンジにかけた。,FALSE
572,11016,寒そうにしている友人にアイスコーヒーをご馳走してあげた,FALSE
573,19598,ウーバーイーツで配達中の食べ物を味見した。,FALSE
574,3844,魚のいる水槽に水草を入れる。,FALSE
575,8859,本人のいないところで不満を言う,FALSE
576,2627,見たことがなかったため、消火器を噴射してみる,FALSE
577,2251,母に笑顔を要求した。,FALSE
578,15575,テープを切る,FALSE
579,5737,酷暑のなか、意識を失うまで走らせる,FALSE
580,4038,物資が枯渇しているので価格を下げた,FALSE
581,4098,自転車をバックさせた,FALSE
582,18058,先生からあるクラスメイトに「放課後、職員室に来るように伝えてくれ」と頼まれたが、そのクラスメイトに先生からの伝言を伝えなかった,FALSE
583,13516,スーパーの安売り商品を全部買い占めた,FALSE
584,3847,気に入らないことがあるので、友達をトイレに閉じ込める。,FALSE
585,4973,銭湯に行ったら大浴場に誰も他のお客さんが居なかったので泳いで遊んでいた。,FALSE
586,10447,お年玉と一緒に生ごみを渡した。,FALSE
587,2086,体育祭の日にヘアゴムを家に忘れてきた,FALSE
588,1291,トイレに行きたくなったので、道端で用を足した,FALSE
589,12912,泣き止まないのでなだめる,FALSE
590,11611,友達のおもちゃで遊びたくなったので、「貸して」と言う,FALSE
591,18962,取引先への贈答品を購入し、領収書を処分する。,FALSE
592,4886,親に隠れてプレゼントを運ぶ。,FALSE
593,12390,穴に柿をさして、ドアを開けた。,FALSE
594,9870,子どもの大好きな戦隊ヒーローショーを見に行ったところ、席が空いていなかったので前の方で立って見た。,FALSE
595,2113,車がよく通る道路の真ん中で縄跳びをしていた,FALSE
596,2266,人を轢く。,FALSE
597,9676,祖父の山で山菜取りをする,FALSE
598,9991,バリウムが苦手なので、代わりに胃カメラを選んだ。,FALSE
599,18718,寄り道せずにまっすぐ帰ってくるよう言われていたが、駄菓子屋に立ちよった,FALSE
600,5349,友達から秘密を打ち明けられ、誰にも言わないでと言われたが仲の良い人全員にだけ勝手に話した。,FALSE
601,17195,尿意を催し、自宅のトイレに駆け込んだ。,FALSE
602,17060,シャツのボタンが取れたので全裸で歩いた。,FALSE
603,6416,病状が判断できないので、救急車を呼ぶ,FALSE
604,16345,スーパーで買い物をし、財布を忘れた事に気付き、かごに入れた商品を棚に戻し、財布を取りに家に帰る,FALSE
605,1748,歯を磨く,FALSE
606,15620,人をかみ殺す,FALSE
607,16517,迷子で泣いている子供の口に飴玉を入れてあげた,FALSE
608,3049,法要の時お坊さんのお経を聴いていると、眠くなってしまい、座ったまま寝てしまった,FALSE
609,10232,津波で家を流された友人に、海の近くの小さな家を紹介した,FALSE
610,16545,自己申告制の飲み屋で、7杯飲んだのでそのとおり申告した,FALSE
611,14250,Web試験を友達に代わりに受けてもらう。,FALSE
612,1115,料理中の母親のエプロンのリボンがほどけかかっていたので、リボンをほどいてあげた,FALSE
613,5816,空腹で泣いている赤ちゃんのために粉ミルクを哺乳瓶に入れ人肌程度のお湯で溶かした,FALSE
614,18376,怪しげな投資話を知人に勧めた,FALSE
615,4936,ゆうパックで書類を送るように指示する。,FALSE
616,14941,箸から箸へと食べ物を渡すことはだめと諭す,FALSE
617,7593,貧困の幼少期から何の努力もせず、ひたすら社会を恨み続けた。,FALSE
618,5484,仕事で何度か同じミスを繰り返してしまったので、気を付ける。,FALSE
619,19100,妻が妊娠しているときは出漁しない,FALSE
620,9062,寒気を感じたので、コンビニのおでんを買って食べた,FALSE
621,16096,朝寝坊して遅刻しそうになったので、パジャマのまま家を飛び出した。,FALSE
622,3572,お正月にクリスマスツリーを飾る,FALSE
623,8410,雨が降ってきたので、洗濯物を部屋に入れた。,FALSE
624,12746,彼氏の鼻毛が出ていたのでハサミで切ってあげた,FALSE
625,8511,免許証を携帯していないので、そのまま運転した。,FALSE
626,10685,落し物があったので放置した,FALSE
627,17723,一人カラオケの最中に大声で叫んだ。,FALSE
628,9410,彼女とフランス料理を食べに行き、料理をフォークとナイフで食べた。,FALSE
629,2134,本を読みながら、スマホを見る。,FALSE
630,5171,柔道の審判をしている時は、同じ国の選手を贔屓採点している。,FALSE
631,11219,スキーに行きたがっている子供をスキー場に連れて行った,FALSE
632,12650,砂浜を掘るとたくさんのアサリが取れた,FALSE
633,19229,動物園のカバが大きな口を開けたので、じっくり観察した,FALSE
634,13070,野菜を大雑把に切る,FALSE
635,4129,余ったキャットフードを祖母に食べさせた,FALSE
636,16680,知人の誕生日だったので安いプレゼントを送った,FALSE
637,18172,入院中のお婆さんに固い餅を持っていく。,FALSE
638,6272,ペットの犬が死んでしまったので、庭に埋葬した。,FALSE
639,4742,歩いて帰るのが面倒だったので、他人の自転車を勝手に使った。,FALSE
640,12203,良いことをした子供の頭を叩いて褒めた。,FALSE
641,14049,詰め替えのシャンプーを使う,FALSE
642,9532,空のペットボトルをごみ箱に投げ捨てる,FALSE
643,7325,近所で焚火をしていたので、家のゴミを投げ入れた。,FALSE
644,425,こねたハンバーグを調理せずテーブルに出す,FALSE
645,7317,お土産のお菓子が自分好みではなかったので、ゴミ箱に捨てた。,FALSE
646,14948,とても暇だったので、隣国のネットサイトをハッキングした,FALSE
647,6691,蜂に刺されたら尿をかける,FALSE
648,6665,全ての教会での写真撮影は禁止と言い切る,FALSE
649,2625,見栄えを良くしたかったので、隣の家の花壇に花を植える,FALSE
650,3377,隣国に戦いを挑む,FALSE
651,6286,疲れていたので、電車で空席があり、座ることができた。,FALSE
652,6491,お酒を飲んではいけない,FALSE
653,5672,カレーに薬味を混ぜる,FALSE
654,3911,宝くじが当たったので、沢山のお札をシュレッダーにかけた。,FALSE
655,14134,運転中、速度を上げて歩行者のすぐそばを通過する。,FALSE
656,7518,クリスマスのイルミネーションを見るために、郊外に出掛けた。,FALSE
657,3711,赤ちゃんに餅を食べさせる,FALSE
658,15191,何も入っていない靴下を振り回す,FALSE
659,14033,マンションの二階で日中に激しい運動をする。,FALSE
660,10081,家に帰る方法が分からないと言われたので、警察署の電話番号を書いて渡した,FALSE
661,7692,なぜそんな病気になってしまったのだと嘆くが、受け入れる。,FALSE
662,8488,レストランの料理がおいしくなかったが、支払いを済ませて帰った。,FALSE
663,5457,体力には自信があるので仕事があっても自己管理は特にしない。,FALSE
664,6225,夫婦で家事は分担して協力するはずが、女がする事と周りも夫も決めつける。,FALSE
665,2617,パソコン作業の邪魔をする猫に、どきなさいと大声を出す,FALSE
666,5750,うとうとして横になっていたら、上から落ち葉をかけられた,FALSE
667,9438,以前から計画していたので、友達と旅行した。,FALSE
668,15499,注文のあった商品を送り、代金を請求した,FALSE
669,3166,疲れていたが通勤電車で老人に席を譲った,FALSE
670,15233,事故で亡くなった人の花束が飾ってあったので、手を合わせた。,FALSE
671,17959,泊っているホテルの部屋が広かったため、写真を撮って友達に自慢した,FALSE
672,2947,サンドイッチの具がなかったので、冷凍餃子をそのまま挟んで食べた。,FALSE
673,7733,出したゴミがカラスに荒らされていたが見て見ぬふりをした。,FALSE
674,6742,介護施設でお世話をしている高齢者の通帳から勝手にお金を引き出した。,FALSE
675,2027,業績が厳しいので、仕事を頑張った従業員に給与を与えなかった,FALSE
676,4200,お店を予約していたが、都合が悪くなったのでキャンセルを電話で伝えた,FALSE
677,2236,友達の折り紙を折る。,FALSE
678,813,びっくりさせるためチョークを試験管に落とす,FALSE
679,9984,観葉植物の葉が枯れかかっていたので、育毛剤を入れた。,FALSE
680,11737,図書館の本を途中まで読んだので、しおりを挟む,FALSE
681,7502,幼いころは裕福だったので、正月は家族で海外旅行に出掛けた。,FALSE
682,14077,エレベーターでまだ乗ってくる人がいたので、「開く」のボタンを押して待ってあげた。,FALSE
683,8026,上司の顔色を上塗りしながら仕事を進める,FALSE
684,5955,車で人をはねてしまったが動揺してそのまま逃走する,FALSE
685,19204,ご飯を食べる前に泥を触る。,FALSE
686,13497,暗いところでいじめられていた子供を見て助けてあげた,FALSE
687,4768,鳥の餌に唐辛子を混ぜる。,FALSE
688,18709,運転免許を取ったら、車に父を乗せてキャンプに行きたい,FALSE
689,5386,宿題が難しいので友達に教えてもらった。,FALSE
690,2320,人の後をつける。,FALSE
691,739,国を背負って戦うので手段を選ばずに戦うように選手に指示した。,FALSE
692,4418,教室でテニスをする,FALSE
693,4739,宗教団体に所属し、相手が生活できる程度の寄付を求める。,FALSE
694,18967,警備員の居る大きなお屋敷に招待され入る,FALSE
695,3422,放火して火災保険をもらう,FALSE
696,8668,アイマスクがほしいと言っていたがなかったため、買いに行った。,FALSE
697,16843,リラックスして面接に挑むため、一番体に馴染んでいるスーツを来て会場に向かった,FALSE
698,4780,大雪が降った日に、ノーマルタイヤの車を運転して雪を見に行く。,FALSE
699,4464,マラソン大会の給水所で、ペットボトルに入れたガソリンを置く,FALSE
700,14491,クラスで一番になったので褒めた,FALSE
701,14604,サッカースクールに通う子供に、おいしい泥だんごを作って食べさせた。,FALSE
702,5528,お金が少ししかなかったが、とてもお腹が空いていたので飲食店で食事した,FALSE
703,2713,お金が無い人に、走行中の車にぶつかるバイトを紹介した。,FALSE
704,9807,マスクをするのを忘れたので、小声で話した。,FALSE
705,17930,ガムを銀紙で包まずに捨てた,FALSE
706,10332,釣れた魚を海水が入ったバケツに入れて隣人にお裾分けした,FALSE
707,9179,画家が作った絵画を手に取り、地面に落とした,FALSE
708,19544,いじめられている現場を目撃したが見て見ぬふりをした。,FALSE
709,15651,警官とすれ違ったので、会釈をして通り過ぎた,FALSE
710,18237,固い枕を海に向かって全力で投げる,FALSE
711,9724,老いた父に脂っこい料理を食べさせた,FALSE
712,6014,サラダ油が切れていたので天ぷらを揚げるためにごま油を熱する,FALSE
713,4672,お弁当の箸箱に鉛筆を入れておく。,FALSE
714,15649,友人がさむがっていたので熱いコーヒーを渡した,FALSE
715,17537,考えに考えた結果、罪を認めることにした,FALSE
716,3107,タッチタイピングが上達するように、表計算ソフトを使い、手元を見ずに練習する,FALSE
717,4394,有料洗車場にて、体を洗う,FALSE
718,18917,やりたくないことを工夫しすることで、やりたくなるようになった。,FALSE
719,10400,アイスクリームを冷蔵庫の中に入れておいた。,FALSE
720,13207,大勢で意見を言い合っていたので参加した,FALSE
721,3634,褒められたので、怒り出した,FALSE
722,13586,外を見ると雨が降っていたがそのまま出かけさせた,FALSE
723,14854,前方を歩いてた人がタバコをポイ捨てしたので一緒に捨てた,FALSE
724,2409,親友のコレクションを壊してしまったので、ベッドの下に隠す,FALSE
725,222,味噌汁を作っている時に、隠し味としてみりんを少量入れた,FALSE
726,17066,免許を忘れたが、運転した。,FALSE
727,6293,ドレスコードのあるパーティだったので、目立つためにコードを無視して参加した。,FALSE
728,9863,お正月に親族みんなで集まれたのでお祝いに未成年のいとこにジュースを渡した。,FALSE
729,9290,母親は毎朝早起きして、子供のご飯を作る。,FALSE
730,14101,友人に風邪薬を分けてあげたが、用量が足りなかった。,FALSE
731,5249,恋人の気持ちを確認したくて彼女の友達とも付き合ってみた。,FALSE
732,211,動物園のふれあい広場で、出入り口を開けたままにして動物を外へ出してあげた,FALSE
733,7294,魚の標本が落ちていたので警察に届けた。,FALSE
734,11565,子どもが宿題がわからないというので、わかりやすく教える,FALSE
735,500,映画感で上映が始まりそうになったので携帯の電源を切った,FALSE
736,8478,誰もいなかったが、廊下を歩くようにした。,FALSE
737,9706,家を燃やすためにガソリンを撒いた,FALSE
738,13762,太ってきたのでダイエットしようとトレーニングをしたら体重が激減した,FALSE
739,2700,勤める会社の忘年会の最中に、お酒を飲んで酔っぱらった。,FALSE
740,7794,許可されているところで花火をする。,FALSE
741,181,人の所有する山で所有者の許可無く松茸を取りに行った,FALSE
742,12681,首元が寒かったのでロープを巻いた,FALSE
743,11801,小学校の運動会で一生懸命走る,FALSE
744,6384,お店の入り口に可愛い犬がつながれて待っていたので、しばらく近くで見ていた。,FALSE
745,13005,倉庫に精米したコメをリヤカーで運んだ,FALSE
746,12320,はがきに文章を書いて、友達に郵送した。,FALSE
747,17077,居酒屋で酔ってしまったので、急いでバスで帰った。,FALSE
748,9681,野球選手のプライベートの写真を撮った,FALSE
749,15778,唐辛子とワサビ入りのチョコレートをプレゼントした,FALSE
750,6724,コンビニの店員が釣銭を間違えたのでその場で罵倒した。,FALSE
751,8122,先方が不在だったので、伝言を残した,FALSE
752,4310,お金が欲しいので、パパ活する,FALSE
753,467,ゴールネットをボロボロにする,FALSE
754,2151,本屋さんにほしい本があったので立ち読みをして、すべて読み切った。,FALSE
755,60,火がついたままの煙草を火を消してから携帯灰皿へ捨てた,FALSE
756,4179,AIが民間人を攻撃した,FALSE
757,12966,あなたについていけません,FALSE
758,13006,明日は仕事をさぼろう,FALSE
759,12117,果物を、お湯で冷やした。,FALSE
760,12455,花瓶にハムを活けた。,FALSE
761,17098,警察から逃げるために、タクシーに乗った。,FALSE
762,12137,子供がジャムで顔を汚していたので、頬をつねった。,FALSE
763,5383,オーダーしたものが間違っていたのでお店にクレームを入れて店員を土下座させた。,FALSE
764,2749,排水溝の掃除を、夫が使っている歯ブラシで行った。,FALSE
765,4623,お腹を空かせている子供に焼き立てのパンをあげる。,FALSE
766,11748,初詣に行き、賽銭が落ちていたので財布に入れる,FALSE
767,11485,神社のさい銭箱に小銭を入れる。,FALSE
768,14495,店では賞味期限が近い食材を使ったメニューを提供している,FALSE
769,16274,友人の住む家を燃やす,FALSE
770,7135,神社の参拝で二礼二拍手一礼する。,FALSE
771,6249,迷子になった猫が庭に入り込んでいたので、毒餌を撒いておいた。,FALSE
772,12104,サバンナでライオンに餌を与える,FALSE
773,15085,人の家の駐車場に勝手に車を停めないように注意書きをしておいた。,FALSE
774,2999,お笑い動画のネタを捜すために図書館へ行く,FALSE
775,9840,自炊をしない一人暮らしをしている息子のために、お菓子を段ボールに詰めて送った。,FALSE
776,10785,作った有名人のサインを売る,FALSE
777,17539,髪の毛が伸びてきたのでハサミを使ってカットした,FALSE
778,5764,吊り橋からスマホを落とす,FALSE
779,18581,図書館で借りた本にしおりを入れる,FALSE
780,17823,抵抗した兵士を殲滅する,FALSE
781,17380,お腹がすいたので、友達の弁当を食べた。,FALSE
782,12907,賞味期限切れのお菓子を食べる,FALSE
783,18557,雑巾を作るため、娘が手放した洋服を切って縫い合わせた。,FALSE
784,19135,近所に美味しい定食屋さんが出来たので、他の人に良い噂を流す,FALSE
785,3770,路上ライブをしていると、騒音の苦情が来たのでギターの音量を下げた。,FALSE
786,17536,考えに考えた結果、罪を人に被せることにした,FALSE
787,4286,凍結道路だったので、慎重に走った,FALSE
788,7932,洗濯物が乾いていなかったので焼却炉へ持って行く,FALSE
789,3994,スマホの充電が切れそうだったので自宅で充電した,FALSE
790,15775,歯のない人に柔らかいミンチ肉を食べさせた,FALSE
791,13915,会議中に上司がプレゼンしていたので静かにした,FALSE
792,14214,メイクが趣味の姉のマスカラに瞬間接着剤を混ぜてまぶたに損傷を与える,FALSE
793,13725,お鍋の材料を買ってきて欲しいと頼まれたので豆腐を買って行った,FALSE
794,2678,会議で意見を述べた後輩に、親指を上に立てるジェスチャーをした。,FALSE
795,201,ガソリンスタンドでタバコを吸いながらガソリンを入れる,FALSE
796,3208,試験を別の日に受ける,FALSE
797,7229,招待されたパーティーにドレスで参加した。,FALSE
798,6391,散歩中、気になる家を見つけると必ず立ち寄って中を下見してくる。,FALSE
799,19673,応接室のお客様に菓子とお茶を準備した,FALSE
800,17391,わが社では女性の社員に対しても、男性社員と同じ昇給率を設定している。,FALSE
801,9836,蒸し暑い夜だったので、冷蔵庫をあけっぱなしで寝た。,FALSE
802,2930,授業中学校の先生に指された時は、大きな声でハッキリと答える,FALSE
803,2406,祖父を亡くした友達に、お悔やみメールを送る,FALSE
804,15804,対象年齢外だったが、ばれないので応募した,FALSE
805,13635,彼女が泊まりに行きたいと言ったので高級ホテルに行った,FALSE
806,17225,明日の朝は早く起きないといけないので早めに寝る。,FALSE
807,9688,子供が作った泥団子を割った,FALSE
808,12569,眼鏡を探していた祖父に顕微鏡を渡した,FALSE
809,4050,エアコンの室外機の周りに植木鉢は置かない,FALSE
810,5805,むしゃくしゃしていたので店頭のぬいぐるみに火をつけて逃げた,FALSE
811,17510,3時に待ち合わせの約束なので、3時半に家を出た,FALSE
812,18846,未成年が煙草を買う,FALSE
813,18999,バスケットの練習で骨折をしたので、練習を休ませた,FALSE
814,3799,買い物をしたあと、店のかごを持って帰る。,FALSE
815,16131,冬至の日に冬至粥を食べる,FALSE
816,4353,ボウリング場で、ボウリングをした,FALSE
