ID,Original_ID,sent,Aのフラグ,Bのフラグ,Cのフラグ,TRUE判定数,TRUE判定割合,評価者数,過半数TRUEフラグ,最低1人TRUEフラグ
4405,1277,引っ越しの際に出たマットレスをゴミ捨て場に捨てて引っ越した,0,0,0,0,0.0,3,0,0
3616,1278,引っ越しの際に出たマットレスを粗大ごみで出した,0,0,0,0,0.0,3,0,0
8528,1279,子どものお気に入りのおもちゃや洋服を勝手に捨てた,0,0,0,0,0.0,3,0,0
18886,1280,子どものお気に入りのおもちゃや洋服をどうするか子どもに相談した,0,0,0,0,0.0,3,0,0
3479,1281,気になる女性がいたので、しつこく追いかけ回した,0,0,0,0,0.0,3,0,0
5004,1282,気になる女性がいたので、友人に紹介してもらって仲良くなった,0,0,0,0,0.0,3,0,0
1063,1283,遅刻しそうだったので朝の通学の時間帯に、小学生の歩いている道を自転車で猛スピードで走った,0,0,0,0,0.0,3,0,0
17746,1284,遅刻しそうだったので朝の通学の時間帯に、走っていった,0,0,0,0,0.0,3,0,0
9536,1285,緊張して、発表がうまくできなかった子を笑った,0,0,0,0,0.0,3,0,0
9035,1286,緊張して、発表がうまくできなかった子を応援した,0,0,0,0,0.0,3,0,0
18187,1287,ゲームを持っていない子がいたので、仲間外れにして遊んだ,0,0,0,0,0.0,3,0,0
9155,1288,ゲームを持っていない子がいたので、ゲーム以外の遊びをした,0,0,0,0,0.0,3,0,0
1925,1289,給食を作る人がいつも美味しいご飯を作ってくれるので、食べ残した,0,0,0,0,0.0,3,0,0
15845,1290,給食を作る人がいつも美味しいご飯を作ってくれるので、おかわりをして沢山食べた,0,0,0,0,0.0,3,0,0
588,1291,トイレに行きたくなったので、道端で用を足した,0,0,0,0,0.0,3,0,0
8937,1292,トイレに行きたくなったので、家まで我慢した,0,0,0,0,0.0,3,0,0
9431,1293,お腹が空いたので、落ちていたお菓子を拾って食べた,0,0,0,0,0.0,3,0,0
10498,1294,お腹が空いたので、お菓子を勝手食べた,0,0,0,0,0.0,3,0,0
12187,1295,タクシーがなかなか捕まらなかったので、１１９番で救急車を呼んだ,0,0,0,0,0.0,3,0,0
6995,1296,タクシーがなかなか捕まらなかったので、タクシーに連絡し続けた,0,0,0,0,0.0,3,0,0
16857,1297,有名な神社に行ったので、建物に名前を彫った,0,0,0,0,0.0,3,0,0
300,1298,有名な神社に行ったので、建物の写真を撮った,0,0,0,0,0.0,3,0,0
9908,1299,サッカーボールがよその家に入ってしまったので、勝手に入って取りに行った,0,0,0,0,0.0,3,0,0
13284,1300,サッカーボールがよその家に入ってしまったので、その家の人に声を掛けて取りに行った,0,0,0,0,0.0,3,0,0
18169,1301,骨折して荷物を持つのが大変そうだったけど、声を掛けなかった,0,0,0,0,0.0,3,0,0
14447,1302,骨折して荷物を持つのが大変そうだったので、声を掛けて荷物を持つのを手伝った,0,0,0,0,0.0,3,0,0
4022,1303,数学の問題の解き方に困っている友人がいたので、知らないふりをした,0,0,0,0,0.0,3,0,0
2872,1304,数学の問題の解き方に困っている友人がいたので、解き方を教えてあげた,0,0,0,0,0.0,3,0,0
18870,1305,友人と旅行に行って、貶しあいをした,0,0,0,0,0.0,3,0,0
4322,1306,友人と旅行に行って、名所めぐりをした,0,0,0,0,0.0,3,0,0
19821,1307,救急車に乗って遊園地に行った,0,0,0,0,0.0,3,0,0
17196,1308,救急車に乗って病院に行った,0,0,0,0,0.0,3,0,0
12121,1309,公園の水飲み場で、身体や髪を洗った,0,0,0,0,0.0,3,0,0
10787,1310,公園の水飲み場で、水を飲んだ,0,0,0,0,0.0,3,0,0
4140,1311,1年間お世話になった先生や友達に、悪口を言った,0,0,0,0,0.0,3,0,0
14948,1312,1年間お世話になった先生や友達に、お礼を言った,0,0,0,0,0.0,3,0,0
18638,1313,車とぶつかって転んでケガをした子がいたので、無視して行った,0,0,0,0,0.0,3,0,0
11456,1314,車とぶつかって転んでケガをした子がいたので、手当をした,0,0,0,0,0.0,3,0,0
4607,1315,ある家から煙と火の気が挙がっていたので、写真を撮影して盛り上がった,0,0,0,0,0.0,3,0,0
3262,1316,ある家から煙と火の気が挙がっていたので、消防車を呼んだ,0,0,0,0,0.0,3,0,0
18159,1317,化粧をするために、多目的トイレに入る,0,0,0,0,0.0,3,0,0
13602,1318,用を足すために、多目的トイレに入る,0,0,0,0,0.0,3,0,0
3848,1319,暇で話を聞いてほしかったので、警察の派出所に行った,0,0,0,0,0.0,3,0,0
15997,1320,財布を無くしてしまったので、警察の派出所に行った,0,0,0,0,0.0,3,0,0
4469,1321,美術館のチケットが売り切れてしまいそうだったから、列に横入りした,0,0,0,0,0.0,3,0,0
1613,1322,美術館のチケットが売り切れてしまいそうだったから、諦めて明日行くことにした,0,0,0,0,0.0,3,0,0
12181,1323,子育てに疲れたので、子どもを放置した,0,0,0,0,0.0,3,0,0
2398,1324,子育てに疲れたので、母に助けを求めた,0,0,0,0,0.0,3,0,0
19439,1325,小さい子がいるところで、野球の練習をした,0,0,0,0,0.0,3,0,0
11307,1326,小さい子がいるところで、ゲートボールの練習をした,0,0,0,0,0.0,3,0,0
5112,1327,電車の扉があいたので、人を押しのけて乗り込んだ,0,0,0,0,0.0,3,0,0
5312,1328,電車の扉があいたので、降りる人を待って乗り込んだ,0,0,0,0,0.0,3,0,0
1710,1329,エレベーターに乗ろうとしたら、ベビーカーの人が乗ろうとしたが先に乗り込んだ,0,0,0,0,0.0,3,0,0
9476,1330,エレベーターに乗ろうとしたら、ベビーカーの人が乗ろうとしたので譲った,0,0,0,0,0.0,3,0,0
5847,1331,車を運転していたら、救急車が後ろから来たが退かなかった,0,0,0,0,0.0,3,0,0
9386,1332,車を運転していたら、救急車が後ろから来たので路肩に寄せた,0,0,0,0,0.0,3,0,0
4533,1333,苦手な子の上履きが間違って靴箱に入っていたので、隠した,0,0,0,0,0.0,3,0,0
4110,1334,苦手な子の上履きが間違って靴箱に入っていたので、本人に渡した,0,0,0,0,0.0,3,0,0
12844,1335,隣の席に苦手な子が座ったので、無視をした,0,0,0,0,0.0,3,0,0
13855,1336,隣の席に苦手な子が座ったので、積極的に話しかけた,0,0,0,0,0.0,3,0,0
4211,1337,綺麗な絵画があったので、落書きをした,0,0,0,0,0.0,3,0,0
988,1338,綺麗な絵画があったので、模写をした,0,0,0,0,0.0,3,0,0
16061,1339,素敵な音楽が流れていたので、騒音でかき消した,0,0,0,0,0.0,3,0,0
3283,1340,素敵な音楽が流れていたので、録音した,0,0,0,0,0.0,3,0,0
13812,1341,友人との食事に行きたかったので、子どもを無理やり預けてきた,0,0,0,0,0.0,3,0,0
18799,1342,友人との食事に行きたかったので、子どもを一緒に連れて行った,0,0,0,0,0.0,3,0,0
19123,1343,入学祝に、不祝儀を持って行った,0,0,0,0,0.0,3,0,0
3680,1344,入学祝に、お祝儀を持って行った,0,0,0,0,0.0,3,0,0
10271,1345,よその家の自転車が邪魔だったので警察に通報した,0,0,0,0,0.0,3,0,0
6895,1346,よその家の自転車が邪魔だったので、お家のかたに伝えた,0,0,0,0,0.0,3,0,0
995,1347,校庭で遊んでいたら、ボールが屋根の上に乗ってしまったので、内緒にした,0,0,0,0,0.0,3,0,0
1500,1348,校庭で遊んでいたら、ボールが屋根の上に乗ってしまったので、先生に報告した,0,0,0,0,0.0,3,0,0
8712,1349,大きな子たちが、小さい子が遊んでいる場所で鬼ごっこをしていたので、別の場所で遊べ。と怒鳴った,0,0,0,0,0.0,3,0,0
10960,1350,大きな子たちが、小さい子が遊んでいる場所で鬼ごっこをしていたので、別の場所で遊んでと提案した,0,0,0,0,0.0,3,0,0
367,1351,ひとりで掃除をしている子がいたので、見なかったふりをした,0,0,0,0,0.0,3,0,0
7723,1352,ひとりで掃除をしている子がいたので、手伝った,0,0,0,0,0.0,3,0,0
5180,1353,新しい文房具を使っている子がいて羨ましかったので、勝手に使った,0,0,0,0,0.0,3,0,0
19394,1354,新しい文房具を使っている子がいて羨ましかったので、使わせてと言って借りた,0,0,0,0,0.0,3,0,0
4777,1355,図書館に行ったら、友人がいたので大騒ぎをして遊んだ,0,0,0,0,0.0,3,0,0
362,1356,図書館に行ったら、友人がいたので好きな本を一緒に読んだ,0,0,0,0,0.0,3,0,0
12157,1357,一輪車に乗っていたらうまく乗れないで転んだ子がいたので、笑ってバカにした,0,0,0,0,0.0,3,0,0
13505,1358,一輪車に乗っていたらうまく乗れないで転んだ子がいたので、助けてあげた,0,0,0,0,0.0,3,0,0
2837,1359,のどが渇いたので、コンビニのジュースを黙ってカバンに入れた,0,0,0,0,0.0,3,0,0
9944,1360,のどが渇いたので、コンビニでジュースを買った,0,0,0,0,0.0,3,0,0
7449,1361,道で倒れている人がいたが、知らん顔をして通りすぎた,0,0,0,0,0.0,3,0,0
16543,1362,道で倒れている人がいたので、救急車を呼んだ,0,0,0,0,0.0,3,0,0
1913,1363,荷物の配達があったが、居留守を使った,0,0,0,0,0.0,3,0,0
16704,1364,荷物の配達があったので、受け取って礼を言った,0,0,0,0,0.0,3,0,0
13412,1365,テストがわからなかったので、カンニングをした,0,0,0,0,0.0,3,0,0
5325,1366,テストがわからなかったが、一生懸命考えた,0,0,0,0,0.0,3,0,0
14169,1367,お一人様1個限りの商品を1人で3個買った,0,0,0,0,0.0,3,0,0
18249,1368,お一人様1個限りの商品を1個買った,0,0,0,0,0.0,3,0,0
5639,1369,消費期限が切れていた商品をそのまま売った,0,0,0,0,0.0,3,0,0
8916,1370,消費期限が切れていた商品を撤去した,0,0,0,0,0.0,3,0,0
5421,1371,ズボンのお尻が破れているのを見て、放っておいた,0,0,0,0,0.0,3,0,0
14882,1372,ズボンのお尻が破れているのを見て、そっと教えてあげた,0,0,0,0,0.0,3,0,0
3631,1373,図書館から借りた本が破れてしまい、そのまま何も言わずに返した,0,0,0,0,0.0,3,0,0
4040,1374,図書館から借りた本が破れてしまい、返す時に正直に告白し謝った,0,0,0,0,0.0,3,0,0
9242,1375,溝にはまった老婆を見て、そのまま通りすぎた,0,0,0,0,0.0,3,0,0
14142,1376,溝にはまった老婆を見て、助けてあげた,0,0,0,0,0.0,3,0,0
17846,1377,万引きの瞬間を見て、見ないふりをした,0,0,0,0,0.0,3,0,0
9062,1378,万引きの瞬間を見て、店員に通報した,0,0,0,0,0.0,3,0,0
17003,1379,明らかに1桁安い値札がついていて、そのままレジに持っていった,0,0,0,0,0.0,3,0,0
10323,1380,明らかに1桁安い値札がついていて、店員に教えてあげた,0,0,0,0,0.0,3,0,0
16757,1381,長い列ができていたので、知らん顔して横から割り込んだ,0,0,0,0,0.0,3,0,0
17109,1382,長い列ができていたので、黙って最後尾に並んだ,0,0,0,0,0.0,3,0,0
17986,1383,酔っぱらいが寝ていたので、ポケットから財布を抜いた,0,0,0,0,0.0,3,0,0
1954,1384,酔っぱらいが寝ていたので、介抱してあげた,0,0,0,0,0.0,3,0,0
14841,1385,球技禁止の公園で野球をした,0,0,0,0,0.0,3,0,0
6993,1386,球技禁止の公園で鬼ごっこをした,0,0,0,0,0.0,3,0,0
11443,1387,ソフトクリームが前の人の背中についてしまい、知らないふりをして離れた,0,0,0,0,0.0,3,0,0
11399,1388,ソフトクリームが前の人の背中についてしまい、事情を話してお詫びした,0,0,0,0,0.0,3,0,0
12961,1389,友達がチンピラにからまれたので、自分だけ逃げた,0,0,0,0,0.0,3,0,0
18697,1390,友達がチンピラにからまれたので、仲裁に入った,0,0,0,0,0.0,3,0,0
13927,1391,1人1回と言われていたが、ばれないので2回やった,0,0,0,0,0.0,3,0,0
13814,1392,1人1回と言われていたので、言われたことを守った,0,0,0,0,0.0,3,0,0
11898,1393,大量の宿題が出たので、友達のノートを写した,0,0,0,0,0.0,3,0,0
3393,1394,大量の宿題が出たので、夜中までコツコツ解いた,0,0,0,0,0.0,3,0,0
11185,1395,デパ地下で試食を10回した,0,0,0,0,0.0,3,0,0
5996,1396,デパ地下で試食をした,0,0,0,0,0.0,3,0,0
1636,1397,おやつは500円までと言われ、1000円分持っていった,0,0,0,0,0.0,3,0,0
2029,1398,おやつは500円までと言われ、500円分持っていった,0,0,0,0,0.0,3,0,0
3507,1399,酔っぱらって歩いて帰るのがおっくうだったので、止めてあった人の自転車で帰った,0,0,0,0,0.0,3,0,0
6827,1400,酔っぱらって歩いて帰るのがおっくうだったので、タクシーで帰った,0,0,0,0,0.0,3,0,0
11754,1401,缶ジュースが余ったので、道端に置き去りにした,0,0,0,0,0.0,3,0,0
16963,1402,缶ジュースが余ったが、最後まで飲み干した,0,0,0,0,0.0,3,0,0
1024,1403,缶ジュースを買ったら間違って2本出てきたので、そのまま持って帰った,0,0,0,0,0.0,3,0,0
17985,1404,缶ジュースを買ったら間違って2本出てきたので、自動販売機の連絡先に連絡した,0,0,0,0,0.0,3,0,0
15001,1405,粗大ゴミを捨てたかったので、違うエリアのごみ捨て場にこっそり捨てた,0,0,0,0,0.0,3,0,0
7031,1406,粗大ゴミを捨てたかったので、お金を払って処理した,0,0,0,0,0.0,3,0,0
9740,1407,食堂で灰皿がなかったので、吸い殻を飲み残しのコップに入れた,0,0,0,0,0.0,3,0,0
12746,1408,食堂で灰皿がなかったので、店員に持ってきてくれるよう頼んだ,0,0,0,0,0.0,3,0,0
8020,1409,客に間違えて案内し苦情が来たが、自分が誤案内したことは言わずに黙っていた,0,0,0,0,0.0,3,0,0
19651,1410,客に間違えて案内し苦情が来たが、自分が誤案内したと申し出てお詫びした,0,0,0,0,0.0,3,0,0
13244,1411,知り合いからもらったチケットを転売して利益を得た,0,0,0,0,0.0,3,0,0
3361,1412,知り合いからもらったチケットでミュージカルを楽しんだ,0,0,0,0,0.0,3,0,0
13824,1413,ペットとして飼っていた大蛇が外に逃げ出したが、どこにも報せなかった,0,0,0,0,0.0,3,0,0
3202,1414,ペットとして飼っていた大蛇が外に逃げ出したので、警察に通報した,0,0,0,0,0.0,3,0,0
8702,1415,隣の家の洗濯物がうちのベランダに飛んできていたが、無視した,0,0,0,0,0.0,3,0,0
8324,1416,隣の家の洗濯物がうちのベランダに飛んできていたので、届けてあげた,0,0,0,0,0.0,3,0,0
11797,1417,毎年年賀状をくれるが、一度も返したことがない,0,0,0,0,0.0,3,0,0
9160,1418,毎年年賀状をくれるので、毎年年賀状を出している,0,0,0,0,0.0,3,0,0
4744,1419,部下からお歳暮が届いたが、特に礼も言わなかった,0,0,0,0,0.0,3,0,0
1403,1420,部下からお歳暮が届いたが、感謝の意を込めてお返ししておいた,0,0,0,0,0.0,3,0,0
9394,1421,サラリーマンが親父狩りにあっていたが、怖いので素通りした,0,0,0,0,0.0,3,0,0
9023,1422,サラリーマンが親父狩りにあっていたので、即座に警察に通報した,0,0,0,0,0.0,3,0,0
11477,1423,リサイクルゴミの日に生ゴミを捨てた,0,0,0,0,0.0,3,0,0
10287,1424,リサイクルゴミの日にプラスチックゴミを捨てた,0,0,0,0,0.0,3,0,0
16647,1425,店で服を試着しているとボタンが取れてしまったが、店員には黙っておいた,0,0,0,0,0.0,3,0,0
12633,1426,店で服を試着しているとボタンが取れてしまったので、店員に話した,0,0,0,0,0.0,3,0,0
10259,1427,ご近所にいただいた煮物がいまいちだったので、捨てた,0,0,0,0,0.0,3,0,0
1748,1428,ご近所にいただいた煮物がいまいちだったので、味の調整をしておいしくいただいた,0,0,0,0,0.0,3,0,0
17828,1429,おなかがすいていたので、弟のプリンを奪って食べた,0,0,0,0,0.0,3,0,0
1629,1430,おなかがすいていたので、おやつのプリンをおいしく食べた,0,0,0,0,0.0,3,0,0
1305,1431,ぶつかったはずみで相手が転倒しケガをしたが、足早に立ち去った,0,0,0,0,0.0,3,0,0
17706,1432,ぶつかったはずみで相手が転倒しケガをしたので、介抱し救急車を呼んだ,0,0,0,0,0.0,3,0,0
5190,1433,友人の車を借りて傷つけてしまったが、そのことを告げなかった,0,0,0,0,0.0,3,0,0
1601,1434,友人の車を借りて傷つけてしまったので、すぐに事情を話した,0,0,0,0,0.0,3,0,0
8983,1435,プラスチックはリサイクルせねばならないと思いつつ、面倒なので燃えるゴミで出している,0,0,0,0,0.0,3,0,0
18599,1436,プラスチックはリサイクルせねばならないので、毎回仕分けして出している,0,0,0,0,0.0,3,0,0
14462,1437,友人にホームパーティーに招かれ、手ぶらで参加した,0,0,0,0,0.0,3,0,0
8997,1438,友人にホームパーティーに招かれ、手土産を持っていった,0,0,0,0,0.0,3,0,0
11711,1439,走らないと待ち合わせに間に合わないが、汗をかくのが嫌なので走らなかった,0,0,0,0,0.0,3,0,0
10755,1440,走らないと待ち合わせに間に合わないので一生懸命走った,0,0,0,0,0.0,3,0,0
9891,1441,映画館で、面白いシーンだったので、大声で爆笑した,0,0,0,0,0.0,3,0,0
1868,1442,映画館で、面白いシーンだったので、声を抑えながらクスクス笑った,0,0,0,0,0.0,3,0,0
5447,1443,子どもたちが野球をしており、ボールがこちらに飛んできたので、川に向かって投げ捨てた,0,0,0,0,0.0,3,0,0
1279,1444,子どもたちが野球をしており、ボールがこちらに飛んできたので、拾って投げ返した,0,0,0,0,0.0,3,0,0
1711,1445,急いでいたので、前の人の背中を押した,0,0,0,0,0.0,3,0,0
15750,1446,急いでいたが、前の人に続いて我慢強く待った,0,0,0,0,0.0,3,0,0
9796,1447,おいしそうなおやつを食べていた子どもから、おやつを召しあげた,0,0,0,0,0.0,3,0,0
17427,1448,おいしそうなおやつを食べていた子どもをうらやましく眺めた,0,0,0,0,0.0,3,0,0
16031,1449,5人でケーキを食べる時に、自分だけ大きく切り分けた,0,0,0,0,0.0,3,0,0
15336,1450,5人でケーキを食べる時に、きれいに五等分した,0,0,0,0,0.0,3,0,0
3035,1451,立ち読みをしながらくしゃみをしてしまい、本を汚してしまったが、黙って立ち去った,0,0,0,0,0.0,3,0,0
7089,1452,立ち読みをしながらくしゃみをしてしまい、本を汚してしまったので、買い取った,0,0,0,0,0.0,3,0,0
5319,1453,車で急いでいたので、強引に車線変更して割り込んだ,0,0,0,0,0.0,3,0,0
401,1454,車で急いでいたが、焦りは事故のもとなので安全運転に努めた,0,0,0,0,0.0,3,0,0
6912,1455,対応が気に入らなかったので、運転中のバスの運転手に文句を言い続けた,0,0,0,0,0.0,3,0,0
4619,1456,対応が気に入らなかったので、バスの運転手に文句を言いたかったが、運転中なのでやめておいた,0,0,0,0,0.0,3,0,0
213,1457,賞味期限を過ぎていたが、わからないだろうと思って食材として使い、お客さんに提供した,0,0,0,0,0.0,3,0,0
3378,1458,賞味期限を過ぎていたので、もったいないが廃棄した,0,0,0,0,0.0,3,0,0
3846,1459,運動会で足の遅い子がいたので、指を差して笑った,0,0,0,0,0.0,3,0,0
5985,1460,運動会で足の遅い子がいたので、みんなで応援した,0,0,0,0,0.0,3,0,0
17465,1461,とびきり理解が遅い子がいたので、仲間外れにした,0,0,0,0,0.0,3,0,0
9633,1462,とびきり理解が遅い子がいたので、みんなで教えてあげた,0,0,0,0,0.0,3,0,0
14041,1463,チームで解決する課題があったが、他のメンバーに押し付けた,0,0,0,0,0.0,3,0,0
9214,1464,チームで解決する課題があったが、みんなで協力して成し遂げた,0,0,0,0,0.0,3,0,0
14501,1465,車を運転中、横断歩道を渡ろうとする人が視界に入ったが、急いでいたのでそのまま進んだ,0,0,0,0,0.0,3,0,0
13455,1466,車を運転中、横断歩道を渡ろうとする人が視界に入ったので、ブレーキを踏んだ,0,0,0,0,0.0,3,0,0
14585,1467,自分のためにわざわざやってくれたが、面倒なのでお礼を言わなかった,0,0,0,0,0.0,3,0,0
12798,1468,自分のためにわざわざやってくれたので、丁重にお礼を言った,0,0,0,0,0.0,3,0,0
12010,1469,女性のみ対象だったが、ばれないように女性を装って応募した,0,0,0,0,0.0,3,0,0
11259,1470,女性のみ対象だったので、応募をあきらめた,0,0,0,0,0.0,3,0,0
3636,1471,杖をついた人がいたので、道をゆずった,0,0,0,0,0.0,3,0,0
8914,1472,杖をついた人がいたが、かまわず進んだ,0,0,0,0,0.0,3,0,0
9518,1473,服を試着したらチャックが壊れてしまったが、知らないふりをした,0,0,0,0,0.0,3,0,0
14373,1474,服を試着したらチャックが壊れてしまい、店員に申告した,0,0,0,0,0.0,3,0,0
16130,1475,横断歩道があるのに道を横切った,0,0,0,0,0.0,3,0,0
3862,1476,横断歩道を通行した,0,0,0,0,0.0,3,0,0
2494,1477,ごはんを必ず3杯食べろと言われ、2杯しか食べなかったが3杯食べたふりをした,0,0,0,0,0.0,3,0,0
8756,1478,ごはんを必ず3杯食べろと言われ、しっかり3杯食べた,0,0,0,0,0.0,3,0,0
14437,1479,くじ引きは1人1回と言われていたのに、こっそり2回引いた,0,0,0,0,0.0,3,0,0
4524,1480,くじ引きは1人1回と言われていたので、1回だけ引いた,0,0,0,0,0.0,3,0,0
13291,1481,レシートを確認するとレジの打ち漏れがあったが、黙っておいた,0,0,0,0,0.0,3,0,0
18934,1482,レシートを確認するとレジの打ち漏れがあったので、申告した,0,0,0,0,0.0,3,0,0
7632,1483,お祝いをもらったが、何のお返しもしなかった,0,0,0,0,0.0,3,0,0
7282,1484,お祝いをもらったので、感謝の品を返した,0,0,0,0,0.0,3,0,0
6035,1485,部下が結婚したが、何のお祝いの言葉もかけなかった,0,0,0,0,0.0,3,0,0
8610,1486,部下が結婚したので、お祝いの言葉をかけた,0,0,0,0,0.0,3,0,0
4732,1487,急に雨が降ってきて傘を貸してくれたが、返さなかった,0,0,0,0,0.0,3,0,0
12130,1488,急に雨が降ってきて傘を貸してくれたので、干してから返した,0,0,0,0,0.0,3,0,0
5456,1489,弟のケーキが冷蔵庫にあったが、おなかがすいたので食べた,0,0,0,0,0.0,3,0,0
511,1490,弟のケーキが冷蔵庫にあり、食べたかったが我慢した,0,0,0,0,0.0,3,0,0
13929,1491,止まっていた車にボールがぶつかったので、一目散に逃げた,0,0,0,0,0.0,3,0,0
7025,1492,止まっていた車にボールがぶつかったので、運転手に謝った,0,0,0,0,0.0,3,0,0
17443,1493,エサを与えないでくださいと書いていたが、パン屑を与えた,0,0,0,0,0.0,3,0,0
527,1494,エサを与えないでくださいと書いていたので、パン屑を与えなかった,0,0,0,0,0.0,3,0,0
9229,1495,おばあさんが重い荷物を持ってたいへんそうだったが、手を貸さなかった,0,0,0,0,0.0,3,0,0
9723,1496,おばあさんが重い荷物を持ってたいへんそうだったので、手伝った,0,0,0,0,0.0,3,0,0
4493,1497,泥酔者禁止であったが、泥酔でサウナに入った,0,0,0,0,0.0,3,0,0
7007,1498,泥酔者禁止であったので、サウナに入るのはあきらめた,0,0,0,0,0.0,3,0,0
4527,1499,上司の顔を見るのが嫌だったので、体調が悪いと言って休んだ,0,0,0,0,0.0,3,0,0
14634,1500,上司の顔を見るのが嫌だったが、仕方なく出社した,0,0,0,0,0.0,3,0,0
18772,1501,治療中は酒は厳禁と言われていたが、こっそり飲んだ,0,0,0,0,0.0,3,0,0
9491,1502,治療中は酒は厳禁と言われていたので、医者の言うとおりにした,0,0,0,0,0.0,3,0,0
12637,1503,在宅勤務の日に、家でゴロゴロしていた,0,0,0,0,0.0,3,0,0
7051,1504,在宅勤務の日に、家でしっかり成果を出した,0,0,0,0,0.0,3,0,0
15611,1505,満員電車でリュックが他の人の邪魔になっていたが、下ろさなかった,0,0,0,0,0.0,3,0,0
16304,1506,満員電車でリュックが他の人の邪魔になっていたので、下ろした,0,0,0,0,0.0,3,0,0
10353,1507,親の車を運転して傷をつけてしまったが、黙っておいた,0,0,0,0,0.0,3,0,0
12191,1508,親の車を運転して傷をつけてしまったので、その旨報告した,0,0,0,0,0.0,3,0,0
6300,1509,郵便配達のバイトをしたが、途中で面倒になり残っているハガキを捨てた,0,0,0,0,0.0,3,0,0
9952,1510,郵便配達のバイトをしたが、自分の割り当て分をしっかり配達し終えた,0,0,0,0,0.0,3,0,0
203,1511,猿に似た顔の人に、猿に似ていますねと話しかけた,0,0,0,0,0.0,3,0,0
5291,1512,猿に似た顔の人を見て、猿に似ているなと内心思った,0,0,0,0,0.0,3,0,0
124,1513,電車のドアが閉まりそうだったので、駆け込み乗車した,0,0,0,0,0.0,3,0,0
7091,1514,電車のドアが閉まりそうだったので、乗るのをあきらめた,0,0,0,0,0.0,3,0,0
14031,1515,早くカラオケが歌いたかったので、人の曲を途中で終わらせた,0,0,0,0,0.0,3,0,0
13918,1516,早くカラオケが歌いたかったが、前の人が終わるのを待った,0,0,0,0,0.0,3,0,0
6351,1517,インフルエンザで高熱が出たが、出社した,0,0,0,0,0.0,3,0,0
17367,1518,インフルエンザで高熱が出たので、会社を休んだ,0,0,0,0,0.0,3,0,0
16611,1519,美術館の絵があまりにきれいだったので、手で触った,0,0,0,0,0.0,3,0,0
17002,1520,美術館の絵があまりにきれいだったので、見惚れてしまった,0,0,0,0,0.0,3,0,0
5839,1521,電話をかけて相手が出たが、何も話さなかった,0,0,0,0,0.0,3,0,0
6660,1522,電話をかけて相手が出たので、用件を伝えた,0,0,0,0,0.0,3,0,0
1297,1523,「もう起きる時間だよ」と耳元に拡声器で呼び掛けた,0,0,0,0,0.0,3,0,0
9734,1524,「もう起きる時間だよ」と耳元にささやいた,0,0,0,0,0.0,3,0,0
18821,1525,防音設備のない部屋で夜中にドラムを叩いた,0,0,0,0,0.0,3,0,0
9087,1526,防音設備のない部屋で昼寝した,0,0,0,0,0.0,3,0,0
6553,1527,家賃の支払い締切日までに、断りもなく家賃を支払わなかった,0,0,0,0,0.0,3,0,0
360,1528,家賃の支払い締切日までに、きっちり家賃を支払った,0,0,0,0,0.0,3,0,0
6514,1529,電車の吊革につかまって懸垂した,0,0,0,0,0.0,3,0,0
17566,1530,電車の吊革につかまって身体を支えた,0,0,0,0,0.0,3,0,0
1068,1531,鼻毛を抜いて処理に困ったので、前の人の服につけた,0,0,0,0,0.0,3,0,0
19420,1532,鼻毛を抜いて処理に困ったので、ティッシュにくるんで捨てた,0,0,0,0,0.0,3,0,0
13272,1533,寒かったので、家を燃やした,0,0,0,0,0.0,3,0,0
3359,1534,寒かったので、たき火に当たった,0,0,0,0,0.0,3,0,0
1228,1535,電車で咳をしたら痰が出たので、床に吐いた,0,0,0,0,0.0,3,0,0
1408,1536,電車で咳をしたら痰が出たので、ティッシュに吐き出した,0,0,0,0,0.0,3,0,0
8913,1537,靴が臭かったので、人に嗅がせた,0,0,0,0,0.0,3,0,0
13311,1538,靴が臭かったので、消臭スプレーを使った,0,0,0,0,0.0,3,0,0
16701,1539,ペットがいらなくなったので、遠くに捨てに行った,0,0,0,0,0.0,3,0,0
14488,1540,ペットがいらなくなったので、是非飼いたいという人に譲った,0,0,0,0,0.0,3,0,0
4089,1541,最終電車が出たので、駅員に食ってかかった,0,0,0,0,0.0,3,0,0
11485,1542,最終電車が出たので、仕方なくホテルを探した,0,0,0,0,0.0,3,0,0
19451,1543,嫌いな上司だったので、こっそりカバンにカエルを入れてやった,0,0,0,0,0.0,3,0,0
10374,1544,嫌いな上司だったので、できるだけ接点のないよう心がけた,0,0,0,0,0.0,3,0,0
4996,1545,銭湯に行き、掛け湯をせずに風呂に浸かった,0,0,0,0,0.0,3,0,0
13176,1546,銭湯に行き、掛け湯をしてから風呂に浸かった,0,0,0,0,0.0,3,0,0
15914,1547,おじいさんが転んだので、指を差して嗤った,0,0,0,0,0.0,3,0,0
5642,1548,おじいさんが転んだので、助け起こした,0,0,0,0,0.0,3,0,0
12493,1549,銭湯に入っていると小便をしたくなったので、湯船に浸かりながら出した,0,0,0,0,0.0,3,0,0
17973,1550,銭湯に入っていると小便をしたくなったので、風呂を出てトイレに行った,0,0,0,0,0.0,3,0,0
11682,1551,いけすかない女だったので、睨んでやった,0,0,0,0,0.0,3,0,0
16546,1552,いけすかない女だったので、極力接点を持たないようにした,0,0,0,0,0.0,3,0,0
13398,1553,ガムの味がなくなったので、道に吐き捨てた,0,0,0,0,0.0,3,0,0
